Gene,gene_length
STRA8,331
STRADA,432
STRADB,419
STRAP,364
STRBP,673
STRC,1776
STRIP1,838
STRIP2,835
STRN,781
STRN3,798
STRN4,761
STS,584
STT3A,706
STT3B,827
STUB1,304
STUM,142
STX10,250
STX11,288
STX12,277
STX16,326
STX17,303
STX18,336
STX19,295
STX1A,289
STX1B,289
STX2,289
STX3,290
STX4,298
STX5,356
STX6,256
STX7,262
STX8,237
STXBP1,604
STXBP2,605
STXBP3,593
STXBP4,554
STXBP5,1152
STXBP5L,1187
STXBP6,211
STYK1,423
STYX,224
STYXL1,314
SUB1,128
SUCLA2,485
SUCLG1,347
SUCLG2,441
SUCNR1,335
SUCO,1406
SUDS3,329
SUFU,485
SUGCT,472
SUGP1,646
SUGP2,1097
SUGT1,366
SULF1,872
SULF2,871
SULT1A1,296
SULT1A2,296
SULT1A3,302
SULT1A4,302
SULT1B1,297
SULT1C2,311
SULT1C3,305
SULT1C4,303
SULT1E1,295
SULT2A1,286
SULT2B1,366
SULT4A1,285
SULT6B1,304
SUMF1,375
SUMF2,359
SUMO1,147
SUMO2,96
SUMO3,148
SUMO4,96
SUN1,823
SUN2,739
SUN3,358
SUN5,380
SUOX,546
SUPT16H,1048
SUPT20H,812
SUPT3H,329
SUPT4H1,118
SUPT5H,1088
SUPT6H,1727
SUPT7L,415
SUPV3L1,787
SURF1,301
SURF2,257
SURF4,270
SURF6,362
SUSD1,758
SUSD2,823
SUSD3,256
SUSD4,491
SUSD5,630
SUSD6,304
SUV39H1,424
SUV39H2,411
SUZ12,740
SV2A,743
SV2B,684
SV2C,728
SVBP,67
SVEP1,3575
SVIL,2215
SVIP,78
SVOP,549
SVOPL,493
SWAP70,586
SWI5,236
SWSAP1,230
SWT1,901
SYAP1,353
SYBU,669
SYCE1,352
SYCE1L,243
SYCE2,219
SYCE3,89
SYCN,135
SYCP1,977
SYCP2,1531
SYCP2L,813
SYCP3,237
SYDE1,736
SYDE2,1195
SYF2,244
SYK,636
SYMPK,1275
SYN1,706
SYN2,583
SYN3,581
SYNC,483
SYNCRIP,624
SYNDIG1,259
SYNDIG1L,239
SYNE1,8798
SYNE2,6908
SYNE3,976
SYNE4,405
SYNGAP1,1344
SYNGR1,234
SYNGR2,276
SYNGR3,239
SYNGR4,235
SYNJ1,1613
SYNJ2,1497
SYNJ2BP,146
SYNJ2BP-COX16,132
SYNM,1566
SYNPO,930
SYNPO2,1262
SYNPO2L,978
SYNPR,286
SYNRG,1315
SYP,314
SYPL1,260
SYPL2,273
SYS1,157
SYT1,423
SYT10,524
SYT11,432
SYT12,422
SYT13,427
SYT14,865
SYT15,475
SYT16,646
SYT17,475
SYT2,420
SYT3,591
SYT4,426
SYT5,387
SYT6,529
SYT7,687
SYT8,402
SYT9,492
SYTL1,563
SYTL2,2224
SYTL3,611
SYTL4,672
SYTL5,753
SYVN1,618
SZRD1,153
SZT2,3433
TAAR1,340
TAAR2,352
TAAR5,338
TAAR6,346
TAAR8,343
TAAR9,349
TAB1,505
TAB2,694
TAB3,713
TAC1,130
TAC3,122
TAC4,114
TACC1,806
TACC2,2949
TACC3,839
TACO1,298
TACR1,408
TACR2,399
TACR3,466
TACSTD2,324
TADA1,336
TADA2A,444
TADA2B,421
TADA3,433
TAF1,1896
TAF10,219
TAF11,212
TAF11L10,199
TAF11L11,199
TAF11L12,198
TAF11L13,199
TAF11L14,198
TAF11L2,199
TAF11L3,199
TAF11L4,199
TAF11L5,199
TAF11L6,199
TAF11L7,199
TAF11L8,199
TAF11L9,199
TAF12,162
TAF13,125
TAF15,593
TAF1A,451
TAF1B,589
TAF1C,870
TAF1D,279
TAF1L,1827
TAF2,1200
TAF3,930
TAF4,1086
TAF4B,868
TAF5,801
TAF5L,590
TAF6,735
TAF6L,623
TAF7,350
TAF7L,463
TAF8,339
TAF9,265
TAF9B,252
TAGAP,732
TAGLN,202
TAGLN2,221
TAGLN3,200
TAL1,332
TAL2,109
TALDO1,338
TAMM41,453
TANC1,1862
TANC2,2001
TANGO2,318
TANGO6,1095
TANK,426
TAOK1,1002
TAOK2,1236
TAOK3,899
TAP1,809
TAP2,703
TAPBP,505
TAPBPL,469
TAPT1,568
TARBP1,1622
TARBP2,367
TARDBP,415
TARM1,280
TARS,757
TARS2,719
TARSL2,803
TAS1R1,842
TAS1R2,840
TAS1R3,853
TAS2R1,300
TAS2R10,308
TAS2R13,304
TAS2R14,318
TAS2R16,292
TAS2R19,300
TAS2R20,310
TAS2R3,317
TAS2R30,320
TAS2R31,310
TAS2R38,334
TAS2R39,339
TAS2R4,300
TAS2R40,324
TAS2R41,308
TAS2R42,315
TAS2R43,310
TAS2R46,310
TAS2R5,300
TAS2R50,300
TAS2R60,319
TAS2R7,319
TAS2R8,310
TAS2R9,313
TASP1,421
TAT,455
TATDN1,322
TATDN2,762
TATDN3,282
TAX1BP1,814
TAX1BP3,125
TAZ,293
TBATA,353
TBC1D1,1169
TBC1D10A,516
TBC1D10B,809
TBC1D10C,447
TBC1D12,776
TBC1D13,401
TBC1D14,694
TBC1D15,692
TBC1D16,768
TBC1D17,649
TBC1D19,527
TBC1D2,929
TBC1D20,404
TBC1D21,337
TBC1D22A,518
TBC1D22B,506
TBC1D23,700
TBC1D24,560
TBC1D25,689
TBC1D26,251
TBC1D28,211
TBC1D29,151
TBC1D2B,964
TBC1D3,550
TBC1D30,762
TBC1D31,1067
TBC1D32,1299
TBC1D3B,550
TBC1D3C,550
TBC1D3D,550
TBC1D3E,550
TBC1D3F,496
TBC1D3G,550
TBC1D3H,550
TBC1D3I,550
TBC1D3K,550
TBC1D3L,550
TBC1D4,1299
TBC1D5,818
TBC1D7,294
TBC1D8,1156
TBC1D8B,1121
TBC1D9,1267
TBC1D9B,1251
TBCA,132
TBCB,245
TBCC,347
TBCCD1,558
TBCD,1231
TBCE,579
TBCEL,425
TBCK,894
TBK1,730
TBKBP1,616
TBL1X,578
TBL1XR1,515
TBL1Y,523
TBL2,448
TBL3,809
TBP,340
TBPL1,187
TBPL2,376
TBR1,683
TBRG1,412
TBRG4,632
TBX1,505
TBX10,386
TBX15,603
TBX18,608
TBX19,449
TBX2,713
TBX20,448
TBX21,536
TBX22,521
TBX3,744
TBX4,547
TBX5,519
TBX6,437
TBXA2R,408
TBXAS1,581
TBXT,436
TC2N,491
TCAF1,922
TCAF2,920
TCAIM,497
TCAP,168
TCEA1,302
TCEA2,300
TCEA3,349
TCEAL1,160
TCEAL2,228
TCEAL3,201
TCEAL4,359
TCEAL5,207
TCEAL6,184
TCEAL7,101
TCEAL8,118
TCEAL9,105
TCEANC,382
TCEANC2,239
TCERG1,1099
TCERG1L,587
TCF12,707
TCF15,200
TCF19,346
TCF20,1961
TCF21,180
TCF23,215
TCF24,168
TCF25,677
TCF3,680
TCF4,774
TCF7,482
TCF7L1,589
TCF7L2,620
TCFL5,501
TCHH,1944
TCHHL1,905
TCHP,499
TCIM,107
TCIRG1,831
TCL1A,115
TCL1B,129
TCN1,434
TCN2,428
TCOF1,1490
TCP1,557
TCP10,353
TCP10L,297
TCP10L2,354
TCP11,517
TCP11L1,510
TCP11L2,520
TCP11X1,503
TCP11X2,503
TCTA,104
TCTE1,502
TCTE3,199
TCTEX1D1,180
TCTEX1D2,143
TCTEX1D4,222
TCTN1,593
TCTN2,698
TCTN3,626
TDG,411
TDGF1,189
TDO2,407
TDP1,609
TDP2,363
TDRD1,1190
TDRD10,367
TDRD12,1336
TDRD15,1935
TDRD3,745
TDRD5,1036
TDRD6,2097
TDRD7,1099
TDRD9,1383
TDRKH,606
TDRP,199
TEAD1,427
TEAD2,452
TEAD3,436
TEAD4,435
TEC,632
TECPR1,1166
TECPR2,1412
TECR,347
TECRL,364
TECTA,2156
TECTB,343
TEDC1,496
TEDC2,434
TEDDM1,274
TEF,304
TEFM,361
TEK,1125
TEKT1,419
TEKT2,431
TEKT3,491
TEKT4,436
TEKT5,486
TELO2,838
TEN1,124
TENM1,2733
TENM2,2775
TENM3,2700
TENM4,2770
TENT2,485
TENT4A,793
TENT4B,699
TENT5A,524
TENT5B,426
TENT5C,392
TENT5D,390
TEP1,2628
TEPP,299
TEPSIN,594
TERB1,728
TERB2,221
TERF1,440
TERF2,543
TERF2IP,400
TERT,1133
TES,422
TESC,215
TESK1,627
TESK2,572
TESMIN,509
TESPA1,522
TET1,2137
TET2,2024
TET3,1796
TEX10,930
TEX101,268
TEX11,941
TEX12,124
TEX13A,410
TEX13B,313
TEX13C,994
TEX13D,715
TEX14,1498
TEX15,3177
TEX19,165
TEX2,1135
TEX22,151
TEX26,290
TEX261,197
TEX264,314
TEX28,411
TEX29,152
TEX30,228
TEX33,281
TEX35,234
TEX36,187
TEX37,181
TEX38,207
TEX43,135
TEX44,396
TEX45,506
TEX46,122
TEX47,254
TEX48,121
TEX49,132
TEX50,178
TEX51,204
TEX52,306
TEX53,71
TEX54,125
TEX9,392
TF,699
TFAM,247
TFAP2A,440
TFAP2B,461
TFAP2C,451
TFAP2D,453
TFAP2E,443
TFAP4,339
TFB1M,347
TFB2M,397
TFCP2,503
TFCP2L1,480
TFDP1,411
TFDP2,447
TFDP3,406
TFE3,576
TFEB,563
TFEC,348
TFF1,85
TFF2,130
TFF3,95
TFG,401
TFIP11,838
TFPI,305
TFPI2,242
TFPT,254
TFR2,802
TFRC,761
TG,2769
TGDS,351
TGFA,167
TGFB1,391
TGFB1I1,462
TGFB2,443
TGFB3,413
TGFBI,684
TGFBR1,508
TGFBR2,593
TGFBR3,852
TGFBR3L,317
TGFBRAP1,861
TGIF1,402
TGIF2,238
TGIF2-RAB5IF,156
TGIF2LX,242
TGIF2LY,186
TGM1,818
TGM2,688
TGM3,694
TGM4,685
TGM5,722
TGM6,707
TGM7,711
TGOLN2,480
TGS1,854
TH,529
THADA,1954
THAP1,214
THAP10,258
THAP11,315
THAP12,762
THAP2,229
THAP3,240
THAP4,578
THAP5,396
THAP6,223
THAP7,310
THAP8,275
THAP9,904
THBD,576
THBS1,1171
THBS2,1178
THBS3,957
THBS4,962
THEG,380
THEGL,466
THEM4,241
THEM5,248
THEM6,209
THEMIS,681
THEMIS2,644
THG1L,299
THNSL1,744
THNSL2,485
THOC1,658
THOC2,1594
THOC3,352
THOC5,684
THOC6,342
THOC7,205
THOP1,690
THPO,494
THRA,491
THRAP3,956
THRB,477
THRSP,147
THSD1,853
THSD4,1019
THSD7A,1658
THSD7B,1609
THSD8,116
THTPA,231
THUMPD1,354
THUMPD2,504
THUMPD3,508
THY1,165
THYN1,226
TIA1,387
TIAF1,116
TIAL1,393
TIAM1,1592
TIAM2,1731
TICAM1,713
TICRR,1911
TIE1,1139
TIFA,185
TIFAB,162
TIGAR,271
TIGD1,592
TIGD2,526
TIGD3,472
TIGD4,513
TIGD5,643
TIGD6,522
TIGD7,550
TIGIT,312
TIMD4,379
TIMELESS,1209
TIMM10,91
TIMM10B,104
TIMM13,96
TIMM17A,172
TIMM17B,223
TIMM21,249
TIMM22,195
TIMM23,210
TIMM23B,189
TIMM29,261
TIMM44,453
TIMM50,457
TIMM8A,98
TIMM8B,99
TIMM9,90
TIMMDC1,286
TIMP1,208
TIMP2,221
TIMP3,212
TIMP4,225
TINAG,477
TINAGL1,468
TINCR,121
TINF2,452
TIPARP,658
TIPIN,302
TIPRL,273
TIRAP,236
TJAP1,558
TJP1,1769
TJP2,1129
TJP3,939
TK1,268
TK2,308
TKFC,576
TKT,632
TKTL1,597
TKTL2,627
TLCD1,248
TLCD2,265
TLDC1,457
TLDC2,216
TLE1,771
TLE2,745
TLE3,783
TLE4,806
TLE6,573
TLE7,442
TLK1,788
TLK2,773
TLL1,1037
TLL2,1016
TLN1,2542
TLN2,2543
TLNRD1,363
TLR1,787
TLR10,812
TLR2,785
TLR3,905
TLR4,840
TLR5,859
TLR6,797
TLR7,1050
TLR8,1060
TLR9,1033
TLX1,331
TLX2,285
TLX3,292
TM2D1,270
TM2D2,215
TM2D3,248
TM4SF1,203
TM4SF18,202
TM4SF19,300
TM4SF20,230
TM4SF4,203
TM4SF5,198
TM6SF1,371
TM6SF2,378
TM7SF2,419
TM7SF3,571
TM9SF1,816
TM9SF2,664
TM9SF3,590
TM9SF4,643
TMA16,204
TMA7,65
TMBIM1,312
TMBIM4,286
TMBIM6,296
TMC1,761
TMC2,907
TMC3,1102
TMC4,713
TMC5,1007
TMC6,806
TMC7,759
TMC8,727
TMCC1,654
TMCC2,710
TMCC3,478
TMCO1,240
TMCO2,183
TMCO3,678
TMCO4,635
TMCO5A,289
TMCO6,500
TMED1,228
TMED10,220
TMED2,202
TMED3,218
TMED4,228
TMED5,230
TMED6,241
TMED7,225
TMED7-TICAM2,405
TMED8,326
TMED9,236
TMEFF1,66
TMEFF2,375
TMEM100,135
TMEM101,258
TMEM102,509
TMEM104,497
TMEM105,130
TMEM106A,263
TMEM106B,275
TMEM106C,251
TMEM107,147
TMEM108,576
TMEM109,244
TMEM11,193
TMEM110-MUSTN1,293
TMEM114,224
TMEM115,352
TMEM116,338
TMEM117,515
TMEM119,284
TMEM120A,370
TMEM120B,340
TMEM121,320
TMEM121B,579
TMEM123,209
TMEM125,220
TMEM126A,196
TMEM126B,231
TMEM127,239
TMEM128,166
TMEM129,363
TMEM130,436
TMEM131,1884
TMEM131L,1611
TMEM132A,1025
TMEM132B,1079
TMEM132C,1109
TMEM132D,1100
TMEM132E,1075
TMEM134,196
TMEM135,459
TMEM136,268
TMEM138,163
TMEM139,217
TMEM140,186
TMEM141,109
TMEM143,460
TMEM144,346
TMEM145,494
TMEM147,225
TMEM14A,100
TMEM14B,152
TMEM14C,113
TMEM150A,272
TMEM150B,234
TMEM150C,250
TMEM151A,469
TMEM151B,567
TMEM154,184
TMEM155,131
TMEM156,297
TMEM158,301
TMEM159,186
TMEM160,189
TMEM161A,480
TMEM161B,503
TMEM163,290
TMEM164,298
TMEM165,325
TMEM167A,73
TMEM167B,75
TMEM168,698
TMEM169,298
TMEM17,199
TMEM170A,145
TMEM170B,133
TMEM171,325
TMEM173,380
TMEM174,244
TMEM175,505
TMEM176A,236
TMEM176B,271
TMEM177,312
TMEM178A,298
TMEM178B,295
TMEM179,234
TMEM179B,220
TMEM18,144
TMEM181,613
TMEM182,230
TMEM183A,377
TMEM184A,414
TMEM184B,408
TMEM184C,439
TMEM185A,351
TMEM185B,351
TMEM186,214
TMEM187,262
TMEM189,271
TMEM189-UBE2V1,231
TMEM19,337
TMEM190,178
TMEM191B,347
TMEM191C,348
TMEM192,272
TMEM196,180
TMEM198,361
TMEM199,209
TMEM200A,492
TMEM200B,308
TMEM200C,622
TMEM201,667
TMEM202,274
TMEM203,137
TMEM204,227
TMEM205,190
TMEM206,412
TMEM207,147
TMEM208,174
TMEM209,562
TMEM210,148
TMEM211,201
TMEM212,195
TMEM213,108
TMEM214,690
TMEM215,236
TMEM216,149
TMEM217,230
TMEM218,142
TMEM219,241
TMEM220,161
TMEM221,292
TMEM222,209
TMEM223,203
TMEM225,226
TMEM225B,222
TMEM229A,381
TMEM229B,168
TMEM230,184
TMEM231,346
TMEM232,658
TMEM233,110
TMEM234,181
TMEM235,224
TMEM236,352
TMEM237,409
TMEM238,177
TMEM238L,80
TMEM239,196
TMEM240,174
TMEM241,297
TMEM242,142
TMEM243,120
TMEM244,129
TMEM245,880
TMEM246,404
TMEM247,219
TMEM248,315
TMEM249,236
TMEM25,382
TMEM250,140
TMEM251,170
TMEM252,171
TMEM253,218
TMEM254,124
TMEM255A,350
TMEM255B,327
TMEM256,114
TMEM258,80
TMEM259,621
TMEM26,369
TMEM260,708
TMEM262,117
TMEM263,117
TMEM265,109
TMEM266,532
TMEM267,216
TMEM268,344
TMEM269,246
TMEM270,266
TMEM271,386
TMEM272,188
TMEM273,160
TMEM30A,362
TMEM30B,352
TMEM31,169
TMEM33,248
TMEM35A,168
TMEM35B,155
TMEM37,203
TMEM38A,300
TMEM38B,292
TMEM39A,489
TMEM39B,493
TMEM40,234
TMEM41A,265
TMEM41B,292
TMEM42,160
TMEM43,401
TMEM44,476
TMEM45A,292
TMEM45B,276
TMEM47,182
TMEM50A,158
TMEM50B,159
TMEM51,254
TMEM52,210
TMEM52B,184
TMEM53,278
TMEM54,223
TMEM56,264
TMEM56-RWDD3,202
TMEM59,324
TMEM59L,343
TMEM60,134
TMEM61,211
TMEM62,644
TMEM63A,808
TMEM63B,833
TMEM63C,807
TMEM64,381
TMEM65,241
TMEM67,996
TMEM68,325
TMEM69,248
TMEM70,261
TMEM71,314
TMEM72,276
TMEM74,306
TMEM74B,257
TMEM79,395
TMEM80,217
TMEM81,256
TMEM82,344
TMEM86A,241
TMEM86B,227
TMEM87A,556
TMEM87B,556
TMEM88,160
TMEM88B,164
TMEM89,160
TMEM8A,772
TMEM8B,925
TMEM9,187
TMEM91,191
TMEM92,160
TMEM94,1367
TMEM95,204
TMEM97,177
TMEM98,227
TMEM99,259
TMEM9B,199
TMF1,1097
TMIE,157
TMIGD1,263
TMIGD2,283
TMIGD3,348
TMLHE,422
TMOD1,360
TMOD2,352
TMOD3,353
TMOD4,346
TMPO,695
TMPPE,454
TMPRSS11A,422
TMPRSS11B,417
TMPRSS11D,419
TMPRSS11E,424
TMPRSS11F,439
TMPRSS12,349
TMPRSS13,587
TMPRSS15,1020
TMPRSS2,530
TMPRSS3,455
TMPRSS4,438
TMPRSS5,458
TMPRSS6,825
TMPRSS7,844
TMPRSS9,1094
TMSB15B,81
TMTC1,945
TMTC2,837
TMTC3,915
TMTC4,761
TMUB1,247
TMUB2,322
TMX1,281
TMX2,297
TMX3,455
TMX4,350
TNC,2202
TNF,234
TNFAIP1,317
TNFAIP2,655
TNFAIP3,791
TNFAIP6,278
TNFAIP8,211
TNFAIP8L1,187
TNFAIP8L2,185
TNFAIP8L3,293
TNFRSF10A,469
TNFRSF10B,441
TNFRSF10C,260
TNFRSF10D,387
TNFRSF11A,617
TNFRSF11B,402
TNFRSF12A,227
TNFRSF13B,294
TNFRSF13C,185
TNFRSF14,284
TNFRSF17,185
TNFRSF18,256
TNFRSF19,424
TNFRSF1A,456
TNFRSF1B,462
TNFRSF21,656
TNFRSF25,427
TNFRSF4,278
TNFRSF6B,301
TNFRSF8,596
TNFRSF9,256
TNFSF10,282
TNFSF11,318
TNFSF12,250
TNFSF12-TNFSF13,331
TNFSF13,248
TNFSF13B,286
TNFSF14,241
TNFSF15,252
TNFSF18,200
TNFSF4,184
TNFSF8,235
TNFSF9,255
TNIK,1361
TNIP1,637
TNIP2,430
TNIP3,377
TNK1,667
TNK2,1087
TNKS,1328
TNKS1BP1,1730
TNKS2,1167
TNMD,318
TNN,1300
TNNC1,162
TNNC2,161
TNNI1,188
TNNI2,183
TNNI3,211
TNNI3K,155
TNNT1,279
TNNT2,299
TNNT3,270
TNP1,56
TNP2,139
TNPO1,899
TNPO2,898
TNPO3,958
TNR,1359
TNRC18,2969
TNRC6A,1963
TNRC6B,1834
TNRC6C,1945
TNS1,1861
TNS2,1420
TNS3,1446
TNS4,716
TNXB,4492
TOB1,346
TOB2,345
TOE1,511
TOGARAM1,1774
TOGARAM2,1020
TOLLIP,275
TOM1,494
TOM1L1,477
TOM1L2,508
TOMM20,146
TOMM20L,153
TOMM22,143
TOMM34,310
TOMM40,362
TOMM40L,309
TOMM5,99
TOMM6,75
TOMM7,126
TOMM70,609
TONSL,1379
TOP1,766
TOP1MT,602
TOP2A,1532
TOP2B,1627
TOP3A,1002
TOP3B,863
TOPAZ1,1693
TOPBP1,1523
TOPORS,1046
TOR1A,333
TOR1AIP1,600
TOR1AIP2,471
TOR1B,337
TOR2A,322
TOR3A,398
TOR4A,424
TOX,527
TOX2,507
TOX3,577
TOX4,622
TP53,394
TP53AIP1,125
TP53BP1,1978
TP53BP2,1135
TP53I11,190
TP53I13,394
TP53I3,333
TP53INP1,241
TP53INP2,221
TP53RK,254
TP53TG3,125
TP53TG3B,125
TP53TG3C,125
TP53TG3D,125
TP53TG3E,125
TP53TG3F,125
TP53TG5,291
TP63,681
TP73,637
TPBG,421
TPBGL,383
TPCN1,889
TPCN2,753
TPD52,248
TPD52L1,210
TPD52L2,230
TPD52L3,141
TPGS1,291
TPGS2,305
TPH1,445
TPH2,491
TPI1,287
TPK1,244
TPM1,327
TPM2,285
TPM3,286
TPM4,285
TPMT,246
TPO,934
TPP1,564
TPP2,1263
TPPP,220
TPPP2,171
TPPP3,177
TPR,2364
TPRA1,374
TPRG1,276
TPRG1L,273
TPRKB,215
TPRN,712
TPRX1,509
TPSAB1,283
TPSB2,283
TPSD1,243
TPSG1,322
TPST1,371
TPST2,378
TPT1,198
TPTE,552
TPTE2,523
TPX2,784
TRA2A,283
TRA2B,289
TRABD,380
TRABD2A,506
TRABD2B,518
TRADD,313
TRAF1,417
TRAF2,502
TRAF3,569
TRAF3IP1,692
TRAF3IP2,575
TRAF3IP3,552
TRAF4,471
TRAF5,558
TRAF6,523
TRAF7,671
TRAFD1,583
TRAIP,470
TRAK1,954
TRAK2,915
TRAM1,375
TRAM1L1,370
TRAM2,371
TRANK1,2970
TRAP1,705
TRAPPC1,146
TRAPPC10,1260
TRAPPC11,1134
TRAPPC12,736
TRAPPC13,419
TRAPPC2,175
TRAPPC2B,141
TRAPPC2L,242
TRAPPC3,189
TRAPPC3L,182
TRAPPC4,258
TRAPPC5,189
TRAPPC6A,174
TRAPPC6B,159
TRAPPC8,1436
TRAPPC9,1247
TRARG1,178
TRAT1,187
TRDMT1,392
TRDN,730
TREH,584
TREM1,251
TREM2,231
TREML1,312
TREML2,322
TREML4,201
TRERF1,1221
TREX1,315
TREX2,280
TRH,243
TRHDE,1025
TRHR,399
TRIAP1,77
TRIB1,373
TRIB2,344
TRIB3,386
TRIL,812
TRIM10,482
TRIM11,469
TRIM13,411
TRIM14,443
TRIM15,466
TRIM16,565
TRIM16L,349
TRIM17,478
TRIM2,772
TRIM21,476
TRIM22,499
TRIM23,575
TRIM24,1051
TRIM25,631
TRIM26,540
TRIM27,514
TRIM28,836
TRIM29,589
TRIM3,745
TRIM31,426
TRIM32,654
TRIM33,1128
TRIM35,494
TRIM36,729
TRIM37,965
TRIM38,466
TRIM39,519
TRIM39-RPP21,504
TRIM4,501
TRIM40,259
TRIM41,631
TRIM42,724
TRIM43,447
TRIM43B,447
TRIM44,345
TRIM45,581
TRIM46,760
TRIM47,639
TRIM48,225
TRIM49,453
TRIM49B,453
TRIM49C,453
TRIM49D1,453
TRIM49D2,453
TRIM5,494
TRIM50,488
TRIM51,453
TRIM51GP,453
TRIM52,298
TRIM54,401
TRIM55,549
TRIM56,756
TRIM58,487
TRIM59,404
TRIM6,517
TRIM6-TRIM34,843
TRIM60,472
TRIM61,210
TRIM62,476
TRIM63,354
TRIM64,450
TRIM64B,450
TRIM64C,451
TRIM65,518
TRIM66,1393
TRIM67,784
TRIM68,486
TRIM69,501
TRIM7,512
TRIM71,869
TRIM72,478
TRIM73,283
TRIM74,251
TRIM75P,469
TRIM77,451
TRIM8,552
TRIM9,803
TRIML1,469
TRIML2,438
TRIO,3098
TRIOBP,2366
TRIP10,602
TRIP11,1980
TRIP12,2041
TRIP13,433
TRIP4,582
TRIP6,477
TRIQK,87
TRIR,177
TRIT1,468
TRMO,442
TRMT1,660
TRMT10A,340
TRMT10B,317
TRMT10C,404
TRMT11,464
TRMT112,126
TRMT12,449
TRMT13,482
TRMT1L,734
TRMT2A,644
TRMT2B,505
TRMT44,758
TRMT5,510
TRMT6,498
TRMT61A,290
TRMT61B,478
TRMT9B,455
TRMU,422
TRNAU1AP,288
TRNP1,228
TRNT1,435
TRO,1432
TROAP,869
TROVE2,539
TRPA1,1120
TRPC1,794
TRPC3,922
TRPC4,983
TRPC4AP,798
TRPC5,974
TRPC5OS,112
TRPC6,932
TRPC7,863
TRPM1,1643
TRPM2,1554
TRPM3,1712
TRPM4,1215
TRPM5,1174
TRPM6,2023
TRPM7,1866
TRPM8,1105
TRPS1,1295
TRPT1,256
TRPV1,851
TRPV2,765
TRPV3,792
TRPV4,872
TRPV5,730
TRPV6,766
TRRAP,3860
TRUB1,350
TRUB2,332
TSACC,126
TSC1,1165
TSC2,1808
TSC22D1,1074
TSC22D2,781
TSC22D3,201
TSC22D4,396
TSEN15,184
TSEN2,466
TSEN34,316
TSEN54,527
TSFM,347
TSG101,391
TSGA10,699
TSGA10IP,557
TSGA13,276
TSHB,139
TSHR,765
TSHZ1,1078
TSHZ2,1035
TSHZ3,1082
TSKS,593
TSKU,354
TSLP,160
TSN,229
TSNARE1,515
TSNAX,291
TSNAXIP1,713
TSPAN1,242
TSPAN10,394
TSPAN11,254
TSPAN12,306
TSPAN13,205
TSPAN14,271
TSPAN15,295
TSPAN16,246
TSPAN17,333
TSPAN18,249
TSPAN19,249
TSPAN2,222
TSPAN3,254
TSPAN31,211
TSPAN32,321
TSPAN33,284
TSPAN4,258
TSPAN5,269
TSPAN6,246
TSPAN8,238
TSPAN9,272
TSPEAR,670
TSPO,170
TSPO2,171
TSPOAP1,1858
TSPY1,309
TSPY10,309
TSPY2,309
TSPY3,309
TSPY4,315
TSPY8,309
TSPYL1,438
TSPYL2,694
TSPYL4,415
TSPYL5,418
TSPYL6,411
TSR1,805
TSR2,192
TSR3,313
TSSC4,330
TSSK1B,368
TSSK2,359
TSSK3,269
TSSK4,339
TSSK6,274
TST,298
TSTA3,322
TSTD1,123
TSTD2,517
TSTD3,112
TTBK1,1322
TTBK2,1650
TTC1,293
TTC12,733
TTC13,861
TTC14,771
TTC16,874
TTC17,1142
TTC19,381
TTC21A,1321
TTC21B,1317
TTC22,570
TTC23,448
TTC23L,414
TTC24,583
TTC25,673
TTC26,555
TTC27,844
TTC28,2482
TTC29,502
TTC3,2026
TTC30A,666
TTC30B,666
TTC31,520
TTC32,152
TTC33,263
TTC34,1080
TTC36,190
TTC37,1565
TTC38,470
TTC39A,614
TTC39B,683
TTC39C,584
TTC4,388
TTC5,441
TTC6,1887
TTC7A,883
TTC7B,844
TTC8,532
TTC9,223
TTC9B,240
TTC9C,172
TTF1,906
TTF2,1163
TTI1,1090
TTI2,509
TTK,858
TTL,378
TTLL1,424
TTLL10,674
TTLL11,801
TTLL12,645
TTLL13P,816
TTLL2,593
TTLL3,916
TTLL4,1200
TTLL5,1282
TTLL6,892
TTLL7,888
TTLL8,849
TTLL9,440
TTN,35992
TTPA,279
TTPAL,343
TTR,186
TTYH1,461
TTYH2,535
TTYH3,524
TUB,562
TUBA1A,452
TUBA1B,452
TUBA1C,520
TUBA3C,451
TUBA3D,451
TUBA3E,451
TUBA4A,449
TUBA4B,242
TUBA8,467
TUBAL3,447
TUBB,445
TUBB1,452
TUBB2A,446
TUBB2B,446
TUBB3,165
TUBB4A,445
TUBB4B,446
TUBB6,447
TUBB8,445
TUBB8P12,445
TUBD1,454
TUBE1,476
TUBG1,452
TUBG2,452
TUBGCP2,931
TUBGCP3,908
TUBGCP4,668
TUBGCP5,1025
TUBGCP6,1820
TUFM,456
TUFT1,391
TULP1,543
TULP2,521
TULP3,502
TULP4,1544
TUSC1,213
TUSC2,111
TUSC3,349
TUT1,913
TUT4,1646
TUT7,1496
TVP23A,214
TVP23B,206
TVP23C,277
TVP23C-CDRT4,165
TWF1,358
TWF2,350
TWIST1,203
TWIST2,161
TWISTNB,339
TWNK,685
TWSG1,224
TXK,528
TXLNA,547
TXLNB,685
TXLNG,529
TXN,106
TXN2,167
TXNDC11,986
TXNDC12,173
TXNDC15,361
TXNDC16,826
TXNDC17,124
TXNDC2,554
TXNDC5,433
TXNDC8,128
TXNDC9,227
TXNIP,392
TXNL1,290
TXNL4A,143
TXNL4B,150
TXNRD1,650
TXNRD2,525
TXNRD3,644
TYK2,1188
TYMP,488
TYMS,314
TYR,530
TYRO3,891
