gene	gene_length
CARD10	21
KIAA1671	11
RHBDD3	7
EWSR1	18
CHKB-CPT1B	19
CCDC117	5
CERK	13
PPARA	8
IFT27	7
APOBEC3C	4
NPTXR	5
SCO2	2
ZMAT5	6
APOL6	3
NDUFA6	3
PHETA2	3
DNAL4	4
WNT7B	4
HMOX1	5
TTC38	14
SMDT1	3
PVALB	5
CACNG2	4
NF2	16
PRR34	2
TANGO2	9
EFCAB6	32
PPM1F	8
MAPK1	9
POTEH	11
ALG12	10
PDGFB	7
VPREB1	2
SYCE3	3
RRP7A	7
APOL3	3
TMEM121B	1
APOBEC3H	6
NFAM1	6
APOBEC3G	8
RIMBP3	1
APOBEC3F	7
AC007731.5	5
PARVB	14
HDHD5	8
TMPRSS6	19
CPT1B	19
KCTD17	9
GAB4	10
PPIL2	21
SDF2L1	3
LMF2	14
CYP2D6	9
HORMAD2	11
MYH9	41
CRYBB3	6
SLC25A1	9
C1QTNF6	3
XBP1	5
DGCR2	10
KLHL22	7
ZNF74	6
SULT4A1	7
DGCR6L	5
CELSR1	35
AC007326.4	5
DGCR6	5
CLCN2	24
OR5K2	1
GOLGB1	22
FAM131A	6
LEKR1	5
CTDSPL	8
WDR82	9
TWF2	9
VEPH1	14
LRTM1	3
THPO	6
GMNC	5
GSK3B	12
PLSCR5	8
UQCRC1	13
POGLUT1	11
SPATA16	11
SH3BP5	9
EAF2	6
SUCLG2	11
SOX2	1
KBTBD8	4
FYCO1	18
DRD3	7
PHC3	15
ZBTB11	11
IQCB1	15
CAMKV	11
TP63	14
SLC25A36	7
CD96	15
TRA2B	9
ATP13A5	30
PTH1R	14
PTX3	3
EIF4G1	32
GABRR3	10
POLQ	30
ZDHHC19	8
PSMD2	21
TAGLN3	5
STXBP5L	28
LMLN	17
IMPDH2	14
CPNE9	21
ZBED2	2
LARS2	21
DCP1A	10
RPL29	4
PLCH1	23
TKT	15
VILL	20
C3orf14	6
CDV3	5
SLC12A8	13
GBE1	16
RPN1	10
P2RY1	1
SUMF1	2
SLC51A	9
TM4SF19-TCTEX1D2	5
TM4SF19	5
CHRD	23
EEF1AKMT4-ECE2	19
EEF1AKMT4	19
AC021660.3	4
MME	23
SEMA3F	19
HACL1	17
ABHD14B	5
ZNF502	4
THRB	10
CASR	7
TMF1	17
OR5K1	2
NUDT16	2
COL6A5	43
SETD2	21
MAP6D1	11
AC131160.1	11
ALAS1	12
TFRC	19
DVL3	15
ABHD10	5
HHATL	12
STAC	11
LHFPL4	4
SEMA5B	23
TMIE	4
RETNLB	3
SLC22A14	10
PRR23B	1
ZBTB38	4
OPA1	30
TLR9	2
GUCA1C	4
TMCC1	6
PRSS50	6
KLHL24	9
NDUFB4	3
PLXND1	36
ASTE1	7
C3orf38	3
ZNF654	9
CGGBP1	9
CHCHD4	4
RBM6	21
LRRFIP2	28
MCF2L2	30
ARHGAP31	12
B3GNT5	2
LIPH	10
AC104452.1	9
ANKRD28	28
TMEM39A	9
FOXL2NB	3
TGM4	14
RHO	5
H1FOO	5
KLHL18	10
FETUB	7
HTR3D	8
PCYT1A	9
TCTEX1D2	5
BRPF1	14
TRIM42	5
SACM1L	20
DCLK3	5
PHLDB2	18
ARL6	8
PXYLP1	6
TMPRSS7	15
OR5K4	1
CYP8B1	3
FAM198A	5
ZNF662	4
KCNAB1	14
ACKR2	3
OR5AC2	1
OR5H1	2
OR5H14	2
NR1I2	18
FRMD4B	23
TMEM207	5
RUBCN	20
ADCY5	21
DPPA2	9
HRASLS	4
MORC1	28
EPHA3	17
DZIP3	33
KCNMB3	4
PIK3CA	21
AC069257.3	10
CACNA2D3	38
IL17RB	11
CLDND1	1
TIPARP	6
CCDC13	16
AC006059.2	16
KRBOX1	3
CCNL1	11
DCBLD2	16
PIK3R4	20
CPOX	7
COL6A6	36
HTR3C	9
DNAJB11	11
CRYBG3	22
CAMK2N2	2
SLC6A20	11
PPM1M	9
TBCCD1	8
RNF123	39
RBP1	4
RBP2	4
CACNA1D	10
IQCG	12
AP2M1	14
CPNE4	16
ABCF3	21
TIGIT	5
PAQR9	1
RBMS3	14
U2SURP	28
PTPRG	30
CSRNP1	5
TRPC1	13
FAM107A	5
CAMP	4
RAB5A	6
SIDT1	26
SLITRK3	2
PFN2	3
MUC20	4
SPATA12	2
COMMD2	5
WWTR1	8
QARS	24
ALG3	9
OR5K3	1
OR5H6	1
OR5H15	2
DNAH1	78
DHFR2	10
MB21D2	2
TRAT1	6
ZNF639	7
NKTR	17
PRR23C	1
PRR23A	1
COPB2	22
PRKCD	18
ST3GAL6	10
DUSP7	3
NBEAL2	54
CCDC12	8
ZIC1	5
DCUN1D1	7
PLSCR4	9
THUMPD3	10
TBL1XR1	16
CSTA	3
CCDC58	5
SLC26A6	21
HDAC11	10
PLCXD2	5
EPHA6	18
MYLK	33
HACD2	7
RPL35A	5
NSUN3	6
CHDH	9
NMNAT3	6
PDIA5	17
APEH	22
GMPPB	39
MST1	22
TNK2	15
USP4	22
KALRN	34
NEK10	39
GRIP2	25
SEMA3B	17
GYG1	8
OXNAD1	9
ITPR1	61
KIAA1257	18
TTLL3	13
CAMK1	12
PRKCI	18
VWA5B2	19
MUC4	25
LIMD1	8
KIF9	21
KNG1	10
RIOX2	22
SLC33A1	6
DGKG	13
DPPA4	7
CIP2A	21
UTS2B	9
NICN1	6
AC096887.1	21
RFT1	13
SFMBT1	21
ECE2	19
PHF7	11
SELENOK	5
EIF2B5	16
HTR3E	7
EPHB3	16
RASA2	24
POLR2H	5
SSR3	5
HCLS1	14
AC092042.3	3
SPSB4	3
ABCC5	30
GNAT1	9
C3orf33	10
ETV5	13
ARL13B	10
CLEC3B	8
TRH	3
DAG1	6
ALG1L2	8
GTF2E1	5
RABL3	8
KLHL6	7
SENP2	17
GOLGA4	23
MCCC1	19
VIPR1	13
BTD	17
GLYCTK	5
CRYGS	4
ITGA9	28
POC1A	11
MYL3	6
TMEM41A	14
CHMP2B	6
LRRC58	4
NEK11	18
TAMM41	8
WNT7A	4
ARPP21	19
GPR156	10
CCDC39	12
TOP2B	36
FBXO40	4
QRICH1	10
AC068631.2	11
HRG	7
AHSG	7
AC104472.3	10
CDCP1	9
ACTR8	13
BAP1	17
MRPL3	10
HIGD1A	17
ARGFX	4
CSNKA2IP	2
AMT	9
MYH15	42
RARB	8
VPS8	48
PLSCR2	10
AC097636.1	7
BDH1	8
NFKBIZ	12
GMPS	16
CLSTN2	17
KLHL40	6
PARL	10
ATP13A4	30
IGF2BP2	16
OSTN	3
ADAMTS9	40
ATP11B	30
FXR1	17
LYZL4	5
PLSCR1	9
C3orf30	3
UPK1B	8
AC083800.1	3
TTC14	12
ZMAT3	6
KCNMB2	5
KIAA1143	3
RAD18	13
SSUH2	12
ATP6V1A	15
RTP4	2
WDR6	6
AC112128.1	39
TCTA	3
CYB561D2	11
ESYT3	23
Z84492.1	11
NPRL2	11
PRKAR2A	11
ARL8B	7
CSPG5	5
MECOM	17
KBTBD12	6
EEFSEC	7
EDEM1	12
SEC61A1	12
SI	48
MGLL	8
SLC35G2	2
AADACL2	5
AADAC	5
SUCNR1	3
SCN10A	28
ACPP	11
SMARCC1	28
BRK1	3
VHL	3
IRAK2	13
GPR27	1
FANCD2	43
MYRIP	17
GXYLT2	7
NMD3	17
RPUSD3	9
RYBP	4
ZIC4	5
ZNF501	3
ATG7	19
SRGAP3	22
LRRC2	9
IQCF2	3
IGSF11	7
UBE2E1	6
IL1RAP	12
ABHD14A-ACY1	5
PLA1A	11
RTP3	2
FYTTD1	9
NUP210	40
UBE2E2	6
TRANK1	23
SCHIP1	11
CXCR6	1
ZNF589	4
GFM1	19
JAGN1	2
MTMR14	19
EXOSC7	8
HGD	14
FGF12	5
SS18L2	4
CCDC50	12
DIRC2	9
ALS2CL	26
PARP14	17
FBLN2	18
ARL6IP5	3
CLDN1	4
IQCF1	4
TRIM59	24
IFT80	20
SNTN	4
CD86	7
AC079594.2	20
SMC4	24
SLC15A2	22
CCR1	2
PFKFB4	14
EOMES	6
TMEM158	1
NECTIN3	6
STX19	2
PRSS42	5
ZDHHC3	8
B4GALT4	8
TMEM42	3
DTX3L	5
KIF15	35
ABHD14A	5
PSMD6	9
IQCF6	2
EOGT	18
AC006254.1	24
STIMATE	8
CCR3	2
ACOX2	15
PXK	18
P4HTM	9
GRM7	10
ABHD6	10
SLC25A20	9
SEC13	10
IGSF10	43
P2RY13	2
AC112504.2	3
GRK7	4
PLCL2	6
ANO10	13
ALCAM	16
XRN1	42
C3orf62	3
TM4SF1	5
POMGNT2	2
RPSA	7
ROPN1B	7
CCDC14	12
GP9	3
DZIP1L	16
LRRC15	3
FSTL1	11
PARP9	11
PARP3	11
ADPRH	4
HRH1	3
ILDR1	8
CAND2	15
RPL32	4
SLC9A9	16
UCN2	2
ZNF80	1
SEC22A	6
YEATS2	31
PROS1	15
HSPBAP1	8
LAMP3	6
THOC7	8
TMEM110-MUSTN1	3
CDHR4	19
GHSR	2
PLD1	27
NAA50	5
UBP1	16
LMCD1	6
AC097637.1	2
BSN	12
SEC22C	7
NCKIPSD	13
METTL6	7
CCK	5
ATXN7	13
MANF	4
GAP43	4
P3H2	15
ITIH4	24
CCR5	2
XCR1	2
SLC25A26	11
ITIH1	22
TMPPE	2
GLB1	16
LRIG1	19
SLC6A11	14
MRPL47	7
ACTL6A	14
ZNF385D	8
SPINK8	5
PLCD1	15
IP6K1	6
TTC21A	9
KAT2B	18
ATR	47
SLC22A13	10
MAP3K13	14
ATP2C1	28
LRCH3	19
KPNA1	14
RRP9	15
SYNPR	6
PDCD6IP	18
LTF	17
OXTR	4
FAM19A4	6
ZBTB47	6
HTR1F	1
POU1F1	6
TRAK1	16
PRICKLE2	8
CLDN16	5
AC104304.1	4
C3orf18	6
HHLA2	10
CIDEC	6
ZNF35	4
ZNF197	3
CD47	11
ZXDC	10
ZMYND10	12
MRPS22	1
RBM5	25
PARP15	12
LMOD3	3
CELSR3	35
OXSR1	18
IQCF5	2
C3orf58	3
IL12A	7
RAD54L2	22
TIMMDC1	7
TEX264	22
CD80	7
MON1A	6
CRTAP	7
ZBTB20	5
C3orf67	16
CAPN7	21
GPR160	4
EHHADH	7
ACY1	15
PCBP4	14
TDGF1	4
COX17	4
FAM240A	4
SETD5	23
UBA3	18
IQCJ	5
ECT2	25
ZNF852	4
SHOX2	6
HTD2	6
DNAJC13	56
TMEM115	2
HYAL3	4
NRROS	3
SYN2	13
SMCO1	3
C3orf70	2
AC117457.1	5
MAATS1	18
EAF1	6
POPDC2	4
COLQ	17
TMEM89	2
IQCF3	7
FHIT	9
DCAF1	25
MST1R	20
RPP14	6
WNT5A	5
BTLA	5
SMIM4	2
ISY1-RAB43	3
ALG1L	6
NEK4	16
CPB1	12
EFCC1	8
OXSM	12
SERP1	14
PEX5L	15
C3orf49	8
MLH1	19
RPL15	4
CHST2	2
CLASP2	33
SHISA5	6
GPR149	4
RBSN	14
CDC25A	15
CCDC191	17
TNFSF10	5
PLS1	16
TMEM212	5
UBA7	24
LPP	11
PDE12	3
ARF4	6
DOCK3	53
ZNF660	3
CMTM7	5
RAP2B	1
ARIH2OS	16
GK5	16
TMEM45A	6
MBD4	8
NIT2	10
XXYLT1	4
AC069444.2	18
FAM162A	5
VGLL4	5
GRM2	6
NR1D2	8
LSAMP	7
CAV3	2
FNDC3B	26
TOPBP1	28
CCR4	2
ATP2B2	23
INKA1	2
ZNF148	9
NKIRAS1	4
NDUFB5	6
NXPE3	8
TPRG1	6
SAMD7	9
BOC	20
NCBP2	4
SNRK	7
TIMP4	5
B3GALNT1	8
RYK	15
GP5	1
ARPC4	9
NGLY1	12
KPNA4	17
PROK2	4
CHL1	28
GCSAM	6
OSBPL11	13
TSC22D2	4
EPHB1	11
TNNC1	6
GNAI2	9
C3orf52	4
NISCH	21
EIF2A	14
KY	11
ZPLD1	11
XPC	16
ITIH3	22
TRAIP	15
NME6	6
ABTB1	12
MASP1	11
PLXNB1	38
SLC6A6	15
ISY1	13
ATP13A3	33
AMOTL2	10
MITF	10
SHQ1	11
SOX14	1
ARPC4-TTLL3	12
MAPKAPK3	13
LRRC34	11
AC022384.1	8
MELTF	16
TF	17
CX3CR1	2
SRPRB	8
RAB6B	8
XIRP1	2
TRIM71	4
MFSD1	6
WDR49	15
KCTD6	2
BCHE	4
MAP4	19
IFT57	11
ACKR4	2
KCNH8	16
ACTRT3	2
TNIK	33
ROBO1	31
DLG1	26
MBNL1	10
GHRL	6
AC097634.4	26
C3orf22	3
TCAIM	11
ZNF619	6
BHLHE40	5
ZNF620	6
NLGN1	7
CCRL2	2
CCR2	3
LZTFL1	10
PCOLCE2	9
PCNP	5
TRMT10C	2
AZI2	4
ULK4	37
MAGI1	23
SST	2
MYNN	8
LRRN1	2
PQLC2L	5
DNASE1L3	8
CACNA2D2	4
TM4SF4	5
ROBO2	27
ARHGEF26	15
IL17RD	13
UBA5	20
SPICE1	18
RNF13	11
RUVBL1	12
CHST13	3
ELP6	7
MKRN2OS	12
TSEN2	12
NEPRO	9
FANCD2OS	43
CD200R1L	6
TBC1D23	19
RNF7	3
MAGEF1	1
PLOD2	20
IQSEC1	14
COL7A1	118
NAALADL2	14
SLC6A1	16
SUSD5	5
CADPS	30
IQCJ-SCHIP1	5
FEZF2	5
ZCWPW2	10
CEP97	11
FAM3D	10
ZDHHC23	6
IMPG2	19
CCDC66	18
MCM2	16
CEP19	3
AC026316.5	3
CD200	7
SKIL	6
SLCO2A1	14
DPH3	3
PPM1L	4
SELENOT	6
AC090004.1	12
LSM3	4
SLC25A38	7
ARL14	1
MUSTN1	3
RPL24	6
AC098650.1	10
CCR9	3
DLEC1	37
QTRT2	17
APPL1	22
GORASP1	9
ACAA1	37
CTNNB1	15
DENND6A	20
RARRES1	6
SENP7	24
TMEM108	6
TMEM40	12
HESX1	7
CADM2	10
PDHB	10
PP2D1	6
SCN11A	26
CNOT10	19
GNB4	10
GRAMD1C	18
HEMK1	11
PIK3CB	22
DYNC1LI1	13
MLF1	8
RHOA	5
CFAP44	35
TOPAZ1	20
MED12L	43
GPR87	3
ZNF717	4
CCDC71	2
FAM19A1	5
DNAJC19	6
SERPINI2	10
SEC62	8
GOLIM4	16
ZNF860	2
IFT122	31
SCAP	23
ACAP2	23
P2RY14	3
GTPBP8	6
LSMEM2	4
ERC2	18
LSG1	14
CEP63	3
PLXNA1	31
CPA3	11
TMEM43	12
USP13	21
FBXW12	11
IL17RE	16
CMC1	4
NCEH1	5
BFSP2	7
DNAH12	74
LRRC31	9
DHX36	25
UROC1	21
ARMC8	23
SLC2A2	11
CCDC54	1
COL8A1	5
RFTN1	10
UBXN7	11
ACAD9	18
RTP2	2
LXN	19
ZNF445	8
ANKUB1	6
P2RY12	3
TRNT1	8
PPP1R2	6
EIF5A2	5
PDZRN3	10
WDR48	19
ASB14	22
CEP70	18
TMA7	4
NDUFAF3	5
TFG	8
FOXP1	26
ARHGEF3	13
VGLL3	4
LRRIQ4	5
USF3	7
ZKSCAN7	6
CCDC51	4
SLC4A7	26
DALRD3	6
ABI3BP	35
TATDN2	8
RPL14	6
TOMM70	12
SCN5A	28
OSBPL10	12
H1FX	1
MSL2	2
EXOG	6
FAM208A	24
SLC35A5	7
RFC4	11
WDR53	4
CLDN11	3
A4GNT	3
RAB43	3
OGG1	7
CMTM8	4
RSRC1	10
LNP1	4
IP6K2	6
STAG1	34
IFRD2	4
PPP2R3A	14
COPG1	24
CNTN6	23
ABHD5	7
FBXO45	3
ROPN1	7
ATG3	12
USP19	27
LRRC3B	2
CNBP	5
SLC7A14	8
CHCHD6	8
STAB1	69
HES1	4
CLDN18	5
FAIM	6
EFHB	13
GPD1L	8
GATA2	6
DHX30	22
DNAJB8	2
ZNF621	5
ADGRG7	16
TFDP2	13
LAMB2	33
CCDC80	8
PPARG	7
FAM43A	1
DAZL	11
GADL1	15
ANAPC13	3
CBLB	19
ACVR2B	11
RNF168	6
GLT8D1	10
TADA3	9
TBC1D5	24
RPL22L1	4
SLC41A3	12
PPP4R2	9
IL17RC	19
CPN2	2
TXNRD3	4
AGTR1	2
XYLB	19
SNX4	14
SEMA3G	16
SLC38A3	16
IL20RB	4
NAA80	4
TPRA1	13
MOBP	5
EIF4A2	11
TGFBR2	8
NCK1	4
CCR8	2
PDCD10	9
GALNT15	10
CMSS1	10
HLTF	25
SGO1	9
ATRIP	13
ZBBX	21
BCL6	10
FBXL2	15
MFN1	18
CMTM6	4
ACAD11	20
RAB7A	6
NPHP3-ACAD11	20
MUC13	12
PIGZ	3
C3orf20	17
EMC3	8
ALDH1L1	23
CCDC174	11
ERICH6	14
HPS3	17
NME9	23
ADIPOQ	4
OTOL1	4
ATP1B3	7
ENTPD3	11
CP	17
CNTN4	24
FLNB	47
PRRT3	4
RAF1	17
MRPS25	14
CCDC36	8
RTP1	2
MRAS	6
CFAP100	17
NR2C2	14
C3orf84	4
FGD5	20
KLF15	3
PODXL2	8
PCCB	16
KLHDC8B	6
TM4SF18	6
SENP5	10
HMCES	7
PTPN23	25
CNTN3	22
TMEM44	11
PIGX	3
SLC9C1	29
PBRM1	30
SLMAP	22
IL5RA	12
SPTSSB	3
SATB1	12
EIF1B	4
PAK2	15
DBR1	8
NPHP3	27
HEG1	17
SETMAR	3
ITGB5	15
ARIH2	16
EIF4E3	7
GPR171	3
MKRN2	8
CRBN	8
RPL39L	3
APOD	5
SERPINI1	9
BBX	18
HYAL1	3
SIAH2	2
EFCAB12	9
UMPS	6
FRG2C	4
CLRN1	11
TUSC2	3
HYAL2	3
AC020636.2	11
ST6GAL1	8
CD200R1	8
STT3B	16
H2AFZ	5
KLHL8	10
THEGL	9
PAICS	10
IBSP	7
DSPP	5
PPAT	11
LRIT3	4
AASDH	15
USP53	15
EXOC1	19
TSPAN5	8
NDNF	4
SLC34A2	13
ANKRD37	5
BMP3	3
ZFYVE28	13
TRIML2	7
STOX2	4
INPP4B	26
THAP6	9
EGF	24
FABP2	4
MFSD10	12
KIAA1211	11
HNRNPD	9
SAP30	4
CYP4V2	11
GK2	1
AC098582.1	26
TNIP3	13
PRDM5	16
AC093827.5	5
HTT	67
GRK4	16
RRH	7
PITX2	3
GUCY1A1	10
KLKB1	11
FRAS1	74
CCDC149	13
HELQ	18
TMEM154	7
KCTD8	2
STK32B	12
SH3TC1	18
PALLD	22
EDNRA	8
PKD2	15
SPARCL1	12
DNAJB14	8
SPATA18	13
N4BP2	18
BOD1L1	26
SCOC	4
FAM184B	18
QDPR	7
GIMD1	3
ARSJ	2
FRG1	9
ERVMER34-1	3
PLA2G12A	15
CFI	15
PYURF	2
HERC3	26
PPM1K	7
SRP72	19
MTHFD2L	8
NEK1	36
PDCL2	6
TDO2	10
DMP1	6
ARL9	4
RCHY1	9
C4orf54	2
DAPP1	9
AFF1	21
AREG	6
AC126283.2	15
SEC24D	23
METTL14	11
MRPL1	9
RASSF6	11
SH3RF1	12
ETNPPL	13
CCNI	7
CCKAR	5
CCNG2	8
ADGRL3	25
AFP	15
HELT	4
NDST3	14
RHOH	3
CXCL13	5
AFM	15
CNOT6L	12
FAM13A	24
NAA11	2
BMP2K	16
ADH1B	9
ADH1C	9
HMGB2	5
UBE2K	7
HADH	9
CYP2U1	5
NFKB1	24
IRF2	9
RFC1	25
ENPP6	8
PDGFRA	23
ADH5	9
SCD5	5
OSTC	5
MGAT4D	11
ASIC5	10
MAD2L1	5
ELOVL6	5
MEPE	5
LRAT	3
ADH7	9
FAM149A	14
NPY2R	2
EPGN	5
RASL11B	4
CEP135	26
UBE2D3	7
HPF1	8
FAT1	27
LIMCH1	32
PCDH18	4
GABRA4	9
MOB1B	7
C4orf48	4
ATP8A1	37
POU4F2	2
DDX60	38
FAM200B	2
MUC7	4
GPM6A	8
KIAA1109	86
CXCL11	4
ART3	4
RXFP1	18
SPP1	7
LAMTOR3	7
SCRG1	3
C4orf36	5
GALNTL6	13
GAR1	7
USP46	9
TMEM150C	8
NMU	10
DCUN1D4	11
TMEM131L	35
ABCG2	16
ADH6	9
TLR3	5
PRSS12	13
CLGN	15
CLNK	19
FREM3	8
GYPB	5
GYPE	4
CCDC110	7
C4orf47	7
MYOZ2	6
NOP14	18
PLRG1	15
CLCN3	14
HERC6	23
MRFAP1	3
CCNA2	8
CSN1S1	16
ARHGAP24	10
ANXA5	13
DDIT4L	3
F11	15
RBM46	5
EREG	5
MAP9	14
C4orf3	3
FGA	6
CASP6	7
MFAP3L	3
CXCL3	4
DCHS2	5
CHRNA9	5
SLC25A4	4
TMEM165	6
HERC5	23
QRFPR	6
GUCY1B1	15
ENPEP	20
MTNR1A	2
GALNT7	12
PAQR3	16
PIGY	2
FAM241A	2
HSD17B13	7
AC018709.1	2
SLC10A6	6
ADH4	10
EIF4E	8
CXCL8	4
CXCL6	4
PF4V1	3
CXCL1	4
PF4	3
SEC24B	25
PPBP	3
ENOPH1	6
SFRP2	3
COL25A1	38
LRP2BP	8
CFAP97	5
SNX25	19
TLR2	1
RBM47	6
LRRC66	4
SGCB	6
PDS5A	33
CWH43	16
ALB	15
ELMOD2	9
SH3BP2	13
MTTP	18
C4orf17	9
FGG	9
ADD1	15
NUDT9	8
HSD17B11	7
PARM1	4
BTC	6
TRMT10A	8
SCFD2	9
ANXA3	13
SYNPO2	5
RBPJ	12
OTUD4	18
AC098588.1	13
CENPU	13
TRIML1	6
PDE5A	21
FGB	8
ADH1A	9
CXCL2	4
NDST4	14
SORBS2	24
RAB28	7
CLRN2	3
PDLIM3	8
LAP3	13
TNIP2	6
NKX3-2	2
SOWAHB	1
ZCCHC4	13
CLDN24	1
SCLT1	11
ZNF330	10
STBD1	2
SPCS3	5
AMTN	9
DTHD1	9
TMPRSS11B	10
AMBN	13
C4orf46	2
ETFDH	13
PPID	10
COPS4	11
NWD2	7
C4orf19	3
RELL1	3
ADRA2C	1
TADA2B	2
EXOSC9	13
UVSSA	14
MSMO1	6
RGS12	18
BDH2	10
WFS1	8
MSANTD1	3
SULT1E1	8
TBC1D19	21
AC108941.2	8
FRG2	4
ADAMTS3	22
SLC2A9	1
ANAPC4	29
UGDH	12
SEL1L3	24
RASGEF1B	14
COX18	6
NUDT6	5
UGT2B7	6
CXCL5	4
MND1	8
RAP1GDS1	15
MANBA	17
STPG2	11
MGARP	4
LIAS	11
SMARCA5	24
GC	14
NOCT	3
SLC39A8	8
WDR19	37
REST	4
AADAT	14
METAP1	11
GYPA	7
LDB2	8
NDUFC1	4
LNX1	11
FGF2	3
FGFRL1	8
VEGFC	7
ADGRA3	19
GATB	13
CXCL9	4
CENPC	19
SPOCK3	12
LRBA	58
MAB21L2	1
LIN54	5
UTP3	1
ANK2	46
GSTCD	12
CSN3	5
SHISA3	2
CCSER1	11
MAN2B2	19
SLIT2	37
SLC9B2	12
OCIAD2	7
LEF1	12
HS3ST1	2
KDR	30
PAPSS1	12
PRIMPOL	14
GAB1	11
CORIN	22
NIPAL1	23
ZFP42	4
TRAPPC11	30
PRDM8	10
MCUB	8
LCORL	21
KLB	5
ELF2	3
NFXL1	23
SPRY1	3
PPARGC1A	13
TLR10	4
RNF175	9
TRAM1L1	1
SHROOM3	11
SMIM20	24
CCDC158	24
SMIM14	5
ZNF518B	3
HHIP	13
PI4K2B	10
MARCH1	8
FAT4	17
PABPC4L	2
RWDD4	8
HMX1	2
CAMK2D	21
ATP10D	23
TKTL2	1
GPR78	3
NOA1	7
EMCN	12
SLAIN2	8
JAKMIP1	34
AC092442.1	2
LARP1B	20
SRD5A3	5
MAML3	5
KIT	21
CLOCK	22
NCAPG	21
DCAF16	3
SETD7	8
UFSP2	5
SLC4A4	25
DRD5	1
FRYL	64
ANTXR2	16
TBC1D9	21
CD38	8
GRXCR1	4
NEIL3	10
SEPT11	12
ANKRD17	34
SGMS2	7
CASP3	8
CHIC2	6
FGF5	3
MXD4	6
PCDH10	5
NKX6-1	3
IL15	8
RPL34	6
ACSL1	21
MED28	4
MGST2	6
FAM193A	20
CNGA1	10
AC104662.2	10
INTS12	7
ENAM	9
TMPRSS11D	10
TIGD2	2
UGT8	6
ABCE1	18
NAA15	20
CYTL1	4
TMEM128	5
TBC1D14	14
HGFAC	15
ZNF721	3
ANAPC10	5
TAPT1	14
WDFY3	68
CTBP1	9
PPP3CA	14
TBCK	27
COX7B2	4
AIMP1	27
HOPX	5
SPATA5	16
DHX15	14
UGT2B28	6
IL21	5
TMEM175	11
FBXW7	12
PDLIM5	17
NUP54	12
CABS1	2
OCIAD1	9
WDR1	15
USP38	10
ANKRD50	5
UGT2A1	6
SLC10A4	3
GABRB1	9
NPFFR2	4
CFAP99	15
CDKN2AIP	3
SEPSECS	11
CDS1	13
ZAR1	4
TRIM2	12
SPATA4	6
PDE6B	22
BLOC1S4	1
LARP7	15
TMEM144	13
STIM2	13
DCLK2	17
THAP9	5
TRIM60	4
SEC31A	27
MAEA	9
NPY5R	4
NSG1	9
ANXA10	12
PLK4	16
SNCA	6
PIGG	13
CPE	9
CPEB2	12
C1QTNF7	3
ZNF141	4
RAPGEF2	24
KLF3	6
EVC2	22
CBR4	22
NELFA	11
JCHAIN	4
PGM2	14
CPLX1	4
UGT2B11	6
NR3C2	9
TRMT44	11
ABRAXAS1	6
FSTL5	16
UGT2B10	6
UGT2B17	6
TMEM184C	10
PLAC8	4
ARAP2	33
FDCSP	5
RNF4	15
SLC7A11	12
BANK1	17
POLR2B	26
RNF212	10
TMEM156	7
SCARB2	12
HAUS3	5
ASB5	7
WDR17	31
ABHD18	13
NSD2	24
SLC10A7	13
TIGD4	2
BMPR1B	11
DDX60L	38
PCGF3	11
MMAA	7
RPS3A	6
SH3D19	6
SDAD1	22
RAB33B	2
DKK2	4
PRKG2	19
ING2	2
SPINK2	4
HPGDS	6
OPRPN	3
BST1	9
FBXO8	6
MRFAP1L1	2
TMEM129	4
GPRIN3	2
SLC25A31	6
PTPN13	48
KLHL2	15
TIFA	2
COMMD8	5
UGT2A3	6
ACOX3	18
GABRG1	9
DEFB131A	2
CPZ	11
UGT2A2	6
MRPS18C	6
PDHA2	1
IDUA	14
C4orf45	17
PGRMC2	3
BBS12	3
RNF150	7
CRMP1	21
DGKQ	23
TTC29	14
ADAM29	6
AC058822.1	24
FIP1L1	24
TMA16	7
CLDN22	1
FAM47E	7
FAM47E-STBD1	7
CXCL10	4
SMARCAD1	24
TMPRSS11A	10
STX18	11
LSM6	4
MMRN1	9
NEUROG2	2
FAM198B	6
S100P	2
STATH	6
AP1AR	10
CFAP299	7
GSX2	2
NPY1R	3
SPON2	8
NAF1	8
DCK	7
PROM1	2
TLR6	2
GUF1	17
AGA	9
GNPDA2	17
TENM3	28
LGI2	8
SOD3	2
IGFBP7	26
JADE1	11
WWC2	23
TXK	15
GRSF1	10
FGFBP2	2
ARFIP1	9
PPEF2	17
LRPAP1	8
ZGRF1	28
PHOX2B	3
ODAPH	3
GLRB	10
TEC	18
KLHL5	11
C4orf50	34
UCP1	6
FHDC1	12
TLR1	4
UGT2B15	6
EVC	21
HPSE	13
FBXL5	11
ODAM	11
ABLIM2	21
C4orf51	6
GRID2	16
CC2D2A	37
KIAA0232	10
FAM53A	5
UGT2B4	6
C4orf33	6
GPAT3	13
GABRA2	10
UNC5C	16
ARHGAP10	23
TBC1D1	20
MFSD8	12
IL2	4
DCTD	6
SLC26A1	14
COQ2	7
FNIP2	17
FAM160A1	14
KCNIP4	9
GRPEL1	4
DOK7	7
TMEM155	6
YIPF7	6
NPNT	13
ARHGEF38	14
GNRHR	3
FGFR3	18
PRSS48	5
HTN3	6
FGFBP1	3
FAM114A1	15
HTRA3	9
NAT8L	3
TMPRSS11F	10
UBA6	33
HSPA4L	19
ZNF732	4
IQCM	14
APBB2	18
PPP2R2C	9
GRIA2	16
CDKL2	14
TMEM192	6
